Date,Population,Region
2021-03-29,11653,central east
2021-03-29,35356,regina
2021-03-29,3049,south west
2021-03-29,6930,south central
2021-03-29,9378,south east
2021-03-30,3041,far north west
2021-03-30,392,far north central
2021-03-30,2319,far north east
2021-03-30,10890,north west
2021-03-30,11193,north central
2021-03-30,3889,north east
2021-03-30,30018,saskatoon
2021-03-30,4037,central west
2021-03-30,12137,central east
2021-03-30,36665,regina
2021-03-30,3110,south west
2021-03-30,7580,south central
2021-03-30,9490,south east
2021-03-31,3054,far north west
2021-03-31,394,far north central
2021-03-31,2527,far north east
2021-03-31,10921,north west
2021-03-31,11260,north central
2021-03-31,3909,north east
2021-03-31,32471,saskatoon
2021-03-31,4089,central west
2021-03-31,12484,central east
2021-03-31,37724,regina
2021-03-31,3118,south west
2021-03-31,8121,south central
2021-03-31,9779,south east
2021-04-01,3397,far north west
2021-04-01,394,far north central
2021-04-01,3040,far north east
2021-04-01,10973,north west
2021-04-01,11447,north central
2021-04-01,4440,north east
2021-04-01,34665,saskatoon
2021-04-01,5059,central west
2021-04-01,14462,central east
2021-04-01,38895,regina
2021-04-01,3442,south west
2021-04-01,8511,south central
2021-04-01,10985,south east
2021-04-02,3712,far north west
2021-04-02,397,far north central
2021-04-02,3290,far north east
2021-04-02,11017,north west
2021-04-02,11555,north central
2021-04-02,5070,north east
2021-04-02,36966,saskatoon
2021-04-02,5206,central west
2021-04-02,15755,central east
2021-04-02,40245,regina
2021-04-02,4076,south west
2021-04-02,8727,south central
2021-04-02,11722,south east
2021-04-03,3909,far north west
2021-04-03,400,far north central
2021-04-03,3438,far north east
2021-04-03,11543,north west
2021-04-03,11982,north central
2021-04-03,5567,north east
2021-04-03,39083,saskatoon
2021-04-03,5314,central west
2021-04-03,16818,central east
2021-04-03,41929,regina
2021-04-03,4141,south west
2021-04-03,9466,south central
2021-04-03,11973,south east
2021-04-04,3921,far north west
2021-04-04,400,far north central
2021-04-04,3443,far north east
2021-04-04,11617,north west
2021-04-04,12027,north central
2021-04-04,5583,north east
2021-04-04,40645,saskatoon
2021-04-04,5370,central west
2021-04-04,17221,central east
2021-04-04,42997,regina
2021-04-04,4467,south west
2021-04-04,10376,south central
2021-04-04,12051,south east
2021-04-05,3936,far north west
2021-04-05,400,far north central
2021-04-05,3498,far north east
2021-04-05,12255,north west
2021-04-05,12793,north central
2021-04-05,5650,north east
2021-04-05,42147,saskatoon
2021-04-05,5429,central west
2021-04-05,17607,central east
2021-04-05,45116,regina
2021-04-05,4735,south west
2021-04-05,10956,south central
2021-04-05,12554,south east
2021-04-06,3941,far north west
2021-04-06,400,far north central
2021-04-06,3509,far north east
2021-04-06,12682,north west
2021-04-06,13142,north central
2021-04-06,5689,north east
2021-04-06,43840,saskatoon
2021-04-06,5483,central west
2021-04-06,17760,central east
2021-04-06,47296,regina
2021-04-06,4939,south west
2021-04-06,11427,south central
2021-04-06,12793,south east
2021-04-07,3963,far north west
2021-04-07,401,far north central
2021-04-07,3556,far north east
2021-04-07,13342,north west
2021-04-07,13792,north central
2021-04-07,5746,north east
2021-04-07,46153,saskatoon
2021-04-07,5551,central west
2021-04-07,18314,central east
2021-04-07,49006,regina
2021-04-07,5079,south west
2021-04-07,11540,south central
2021-04-07,12879,south east
2021-04-08,3997,far north west
2021-04-08,403,far north central
2021-04-08,3577,far north east
2021-04-08,14249,north west
2021-04-08,14660,north central
2021-04-08,7190,north east
2021-04-08,49510,saskatoon
2021-04-08,5651,central west
2021-04-08,19102,central east
2021-04-08,50813,regina
2021-04-08,5286,south west
2021-04-08,11615,south central
2021-04-08,13375,south east
2021-04-09,4351,far north west
2021-04-09,404,far north central
2021-04-09,3747,far north east
2021-04-09,15077,north west
2021-04-09,15607,north central
2021-04-09,8164,north east
2021-04-09,52829,saskatoon
2021-04-09,5888,central west
2021-04-09,19876,central east
2021-04-09,52468,regina
2021-04-09,5456,south west
2021-04-09,12256,south central
2021-04-09,13873,south east
2021-04-10,4608,far north west
2021-04-10,407,far north central
2021-04-10,3958,far north east
2021-04-10,15823,north west
2021-04-10,16266,north central
2021-04-10,9127,north east
2021-04-10,55127,saskatoon
2021-04-10,6561,central west
2021-04-10,21443,central east
2021-04-10,53998,regina
2021-04-10,6326,south west
2021-04-10,12830,south central
2021-04-10,15417,south east
2021-04-11,4830,far north west
2021-04-11,408,far north central
2021-04-11,4033,far north east
2021-04-11,16591,north west
2021-04-11,16627,north central
2021-04-11,9717,north east
2021-04-11,57187,saskatoon
2021-04-11,7184,central west
2021-04-11,22861,central east
2021-04-11,57059,regina
2021-04-11,6843,south west
2021-04-11,13838,south central
2021-04-11,16964,south east
2021-04-12,4836,far north west
2021-04-12,408,far north central
2021-04-12,4081,far north east
2021-04-12,16851,north west
2021-04-12,16958,north central
2021-04-12,9779,north east
2021-04-12,58934,saskatoon
2021-04-12,7526,central west
2021-04-12,23750,central east
2021-04-12,59663,regina
2021-04-12,7283,south west
2021-04-12,14377,south central
2021-04-12,17997,south east
2021-04-13,4864,far north west
2021-04-13,409,far north central
2021-04-13,4119,far north east
2021-04-13,16972,north west
2021-04-13,17252,north central
2021-04-13,9857,north east
2021-04-13,60557,saskatoon
2021-04-13,7771,central west
2021-04-13,24330,central east
2021-04-13,62383,regina
2021-04-13,7518,south west
2021-04-13,14693,south central
2021-04-13,18997,south east
2021-04-14,4916,far north west
2021-04-14,409,far north central
2021-04-14,4143,far north east
2021-04-14,17420,north west
2021-04-14,17914,north central
2021-04-14,9961,north east
2021-04-14,62490,saskatoon
2021-04-14,8480,central west
2021-04-14,24983,central east
2021-04-14,64847,regina
2021-04-14,7879,south west
2021-04-14,15172,south central
2021-04-14,19363,south east
2021-04-15,5130,far north west
2021-04-15,410,far north central
2021-04-15,4241,far north east
2021-04-15,17984,north west
2021-04-15,18118,north central
2021-04-15,9999,north east
2021-04-15,64358,saskatoon
2021-04-15,8625,central west
2021-04-15,25692,central east
2021-04-15,67602,regina
2021-04-15,7961,south west
2021-04-15,15555,south central
2021-04-15,19780,south east
2021-04-16,5141,far north west
2021-04-16,411,far north central
2021-04-16,4374,far north east
2021-04-16,18411,north west
2021-04-16,18571,north central
2021-04-16,10054,north east
2021-04-16,66869,saskatoon
2021-04-16,8701,central west
2021-04-16,26283,central east
2021-04-16,70013,regina
2021-04-16,8023,south west
2021-04-16,16067,south central
2021-04-16,20215,south east
2021-04-17,5182,far north west
2021-04-17,412,far north central
2021-04-17,4594,far north east
2021-04-17,19474,north west
2021-04-17,19649,north central
2021-04-17,10135,north east
2021-04-17,69674,saskatoon
2021-04-17,8871,central west
2021-04-17,26933,central east
2021-04-17,72576,regina
2021-04-17,8355,south west
2021-04-17,16720,south central
2021-04-17,20597,south east
2021-04-18,5201,far north west
2021-04-18,418,far north central
2021-04-18,4648,far north east
2021-04-18,20094,north west
2021-04-18,20522,north central
2021-04-18,10305,north east
2021-04-18,72671,saskatoon
2021-04-18,8999,central west
2021-04-18,27697,central east
2021-04-18,75172,regina
2021-04-18,8557,south west
2021-04-18,17982,south central
2021-04-18,21563,south east
2021-04-19,5216,far north west
2021-04-19,420,far north central
2021-04-19,4652,far north east
2021-04-19,20614,north west
2021-04-19,21196,north central
2021-04-19,10360,north east
2021-04-19,75340,saskatoon
2021-04-19,9485,central west
2021-04-19,28550,central east
2021-04-19,75870,regina
2021-04-19,8634,south west
2021-04-19,18284,south central
2021-04-19,22033,south east
2021-04-20,5243,far north west
2021-04-20,422,far north central
2021-04-20,4707,far north east
2021-04-20,20754,north west
2021-04-20,21732,north central
2021-04-20,10442,north east
2021-04-20,77835,saskatoon
2021-04-20,9643,central west
2021-04-20,28942,central east
2021-04-20,76527,regina
2021-04-20,8666,south west
2021-04-20,18544,south central
2021-04-20,22278,south east
2021-04-21,5351,far north west
2021-04-21,424,far north central
2021-04-21,4861,far north east
2021-04-21,21420,north west
2021-04-21,22258,north central
2021-04-21,10763,north east
2021-04-21,79551,saskatoon
2021-04-21,9982,central west
2021-04-21,29941,central east
2021-04-21,77266,regina
2021-04-21,9074,south west
2021-04-21,19054,south central
2021-04-21,22989,south east
2021-04-22,5570,far north west
2021-04-22,460,far north central
2021-04-22,5141,far north east
2021-04-22,21650,north west
2021-04-22,23075,north central
2021-04-22,11536,north east
2021-04-22,80767,saskatoon
2021-04-22,10492,central west
2021-04-22,30429,central east
2021-04-22,78226,regina
2021-04-22,9402,south west
2021-04-22,19395,south central
2021-04-22,23760,south east
2021-04-23,5981,far north west
2021-04-23,464,far north central
2021-04-23,5362,far north east
2021-04-23,22156,north west
2021-04-23,23407,north central
2021-04-23,12462,north east
2021-04-23,83037,saskatoon
2021-04-23,11197,central west
2021-04-23,31420,central east
2021-04-23,79406,regina
2021-04-23,9904,south west
2021-04-23,19693,south central
2021-04-23,24769,south east
2021-04-24,6322,far north west
2021-04-24,464,far north central
2021-04-24,5612,far north east
2021-04-24,23075,north west
2021-04-24,24246,north central
2021-04-24,13012,north east
2021-04-24,86266,saskatoon
2021-04-24,11652,central west
2021-04-24,31925,central east
2021-04-24,79996,regina
2021-04-24,10773,south west
2021-04-24,19925,south central
2021-04-24,25670,south east
2021-04-25,6361,far north west
2021-04-25,466,far north central
2021-04-25,5658,far north east
2021-04-25,24166,north west
2021-04-25,24850,north central
2021-04-25,13605,north east
2021-04-25,88753,saskatoon
2021-04-25,11726,central west
2021-04-25,32187,central east
2021-04-25,80423,regina
2021-04-25,11268,south west
2021-04-25,20002,south central
2021-04-25,26581,south east
2021-04-26,6371,far north west
2021-04-26,494,far north central
2021-04-26,5661,far north east
2021-04-26,24606,north west
2021-04-26,25299,north central
2021-04-26,13628,north east
2021-04-26,90435,saskatoon
2021-04-26,11746,central west
2021-04-26,32272,central east
2021-04-26,80832,regina
2021-04-26,11328,south west
2021-04-26,20056,south central
2021-04-26,26788,south east
2021-04-27,6385,far north west
2021-04-27,495,far north central
2021-04-27,5678,far north east
2021-04-27,24974,north west
2021-04-27,25599,north central
2021-04-27,13765,north east
2021-04-27,93530,saskatoon
2021-04-27,11941,central west
2021-04-27,32387,central east
2021-04-27,81159,regina
2021-04-27,11367,south west
2021-04-27,20094,south central
2021-04-27,26844,south east
2021-04-28,6464,far north west
2021-04-28,498,far north central
2021-04-28,5716,far north east
2021-04-28,25790,north west
2021-04-28,26331,north central
2021-04-28,14136,north east
2021-04-28,95720,saskatoon
2021-04-28,12050,central west
2021-04-28,32972,central east
2021-04-28,82430,regina
2021-04-28,11597,south west
2021-04-28,20423,south central
2021-04-28,26981,south east
2021-04-29,6527,far north west
2021-04-29,500,far north central
2021-04-29,5825,far north east
2021-04-29,26312,north west
2021-04-29,26804,north central
2021-04-29,14362,north east
2021-04-29,97298,saskatoon
2021-04-29,12269,central west
2021-04-29,33346,central east
2021-04-29,83673,regina
2021-04-29,11787,south west
2021-04-29,20490,south central
2021-04-29,27510,south east
2021-04-30,6743,far north west
2021-04-30,503,far north central
2021-04-30,5997,far north east
2021-04-30,27156,north west
2021-04-30,27434,north central
2021-04-30,14827,north east
2021-04-30,98871,saskatoon
2021-04-30,12417,central west
2021-04-30,33532,central east
2021-04-30,84196,regina
2021-04-30,11949,south west
2021-04-30,20591,south central
2021-04-30,27913,south east
2021-05-01,6869,far north west
2021-05-01,533,far north central
2021-05-01,6050,far north east
2021-05-01,28049,north west
2021-05-01,27810,north central
2021-05-01,14901,north east
2021-05-01,100940,saskatoon
2021-05-01,12948,central west
2021-05-01,34277,central east
2021-05-01,85597,regina
2021-05-01,12128,south west
2021-05-01,20779,south central
2021-05-01,28263,south east
2021-05-02,6954,far north west
2021-05-02,540,far north central
2021-05-02,6067,far north east
2021-05-02,28758,north west
2021-05-02,28370,north central
2021-05-02,15008,north east
2021-05-02,102713,saskatoon
2021-05-02,13089,central west
2021-05-02,35018,central east
2021-05-02,88160,regina
2021-05-02,12163,south west
2021-05-02,21270,south central
2021-05-02,29092,south east
2021-05-03,7005,far north west
2021-05-03,540,far north central
2021-05-03,6073,far north east
2021-05-03,29022,north west
2021-05-03,28928,north central
2021-05-03,15119,north east
2021-05-03,104774,saskatoon
2021-05-03,13259,central west
2021-05-03,35847,central east
2021-05-03,90276,regina
2021-05-03,12287,south west
2021-05-03,21589,south central
2021-05-03,29390,south east
2021-05-04,7051,far north west
2021-05-04,542,far north central
2021-05-04,6083,far north east
2021-05-04,29449,north west
2021-05-04,29409,north central
2021-05-04,15281,north east
2021-05-04,107558,saskatoon
2021-05-04,13343,central west
2021-05-04,36567,central east
2021-05-04,93529,regina
2021-05-04,12622,south west
2021-05-04,22035,south central
2021-05-04,29756,south east
2021-05-05,7110,far north west
2021-05-05,547,far north central
2021-05-05,6164,far north east
2021-05-05,29906,north west
2021-05-05,29879,north central
2021-05-05,15483,north east
2021-05-05,110876,saskatoon
2021-05-05,13611,central west
2021-05-05,37260,central east
2021-05-05,96124,regina
2021-05-05,12854,south west
2021-05-05,22587,south central
2021-05-05,30312,south east
2021-05-06,7421,far north west
2021-05-06,557,far north central
2021-05-06,6335,far north east
2021-05-06,30315,north west
2021-05-06,30262,north central
2021-05-06,16153,north east
2021-05-06,113790,saskatoon
2021-05-06,13994,central west
2021-05-06,37810,central east
