Date,Region,"Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths,"New Cases","Age 4 and Under","Age 5 to 11","Age 12 to 19","Age 20 to 39","Ages 40 to 59","Age 60 to 79","Age 80+"
2021/07/18,"Central West",,0,,,,,0,,,,,,,
2021/07/18,"Central East",2422,0,0,0,2395,19,0,,,,,,,
2021/07/18,"Central East",,3,,,,,0,,,,,,,
2021/07/18,"Central East",,1,,,,,0,,,,,,,
2021/07/18,"Central East",,2,,,,,0,,,,,,,
2021/07/18,"Central East",,2,,,,,0,,,,,,,
2021/07/18,Regina,12167,37,15,3,11977,153,4,,,,,,,
2021/07/18,"South West",1137,1,0,0,1122,6,1,,,,,,,
2021/07/18,"South West",,8,,,,,0,,,,,,,
2021/07/18,"South Central",1915,0,0,0,1890,23,0,,,,,,,
2021/07/18,"South Central",,2,,,,,1,,,,,,,
2021/07/18,"South East",2767,8,1,0,2697,48,0,,,,,,,
2021/07/18,"South East",,2,,,,,0,,,,,,,
2021/07/18,"South East",,8,,,,,0,,,,,,,
2021/07/18,"South East",,4,,,,,0,,,,,,,
2021/07/18,Total,49433,282,44,9,48576,575,37,,,,17899,12029,5207,1485
2021/07/19,"Far North West",2741,42,0,0,2668,30,4,,,,,,,
2021/07/19,"Far North West",,1,,,,,0,,,,,,,
2021/07/19,"Far North Central",372,4,0,0,365,3,0,,,,,,,
2021/07/19,"Far North East",2367,37,1,0,2310,19,1,,,,,,,
2021/07/19,"Far North East",,1,,,,,0,,,,,,,
2021/07/19,"North West",4731,3,5,0,4629,82,1,,,,,,,
2021/07/19,"North West",,9,,,,,0,,,,,,,
2021/07/19,"North West",,4,,,,,1,,,,,,,
2021/07/19,"North West",,4,,,,,0,,,,,,,
2021/07/19,"North Central",4549,7,7,1,4469,59,0,,,,,,,
2021/07/19,"North Central",,11,,,,,0,,,,,,,
2021/07/19,"North Central",,3,,,,,0,,,,,,,
2021/07/19,"North East",1610,5,0,0,1593,12,1,,,,,,,
2021/07/19,"North East",,0,,,,,0,,,,,,,
2021/07/19,"North East",,0,,,,,0,,,,,,,
2021/07/19,Saskatoon,11696,54,18,5,11527,115,5,,,,,,,
2021/07/19,"Central West",833,4,0,0,823,6,0,,,,,,,
2021/07/19,"Central West",,0,,,,,0,,,,,,,
2021/07/19,"Central East",2422,0,0,0,2395,19,0,,,,,,,
2021/07/19,"Central East",,3,,,,,0,,,,,,,
2021/07/19,"Central East",,1,,,,,0,,,,,,,
2021/07/19,"Central East",,2,,,,,0,,,,,,,
2021/07/19,"Central East",,2,,,,,0,,,,,,,
2021/07/19,Regina,12169,34,13,3,11982,153,2,,,,,,,
2021/07/19,"South West",1137,1,0,0,1126,6,0,,,,,,,
2021/07/19,"South West",,4,,,,,0,,,,,,,
2021/07/19,"South Central",1915,0,1,0,1890,23,0,,,,,,,
2021/07/19,"South Central",,2,,,,,0,,,,,,,
2021/07/19,"South East",2768,5,1,0,2702,48,1,,,,,,,
2021/07/19,"South East",,2,,,,,0,,,,,,,
2021/07/19,"South East",,8,,,,,0,,,,,,,
2021/07/19,"South East",,3,,,,,0,,,,,,,
2021/07/19,Total,49450,262,46,9,48613,575,16,,,,17904,12033,5207,1485
2021/07/20,"Far North West",2755,49,0,0,2675,30,14,,,,,,,
2021/07/20,"Far North West",,1,,,,,0,,,,,,,
2021/07/20,"Far North Central",372,4,0,0,365,3,0,,,,,,,
2021/07/20,"Far North East",2370,31,0,0,2319,19,3,,,,,,,
2021/07/20,"Far North East",,1,,,,,0,,,,,,,
2021/07/20,"North West",4733,5,4,1,4630,82,2,,,,,,,
2021/07/20,"North West",,9,,,,,0,,,,,,,
2021/07/20,"North West",,3,,,,,0,,,,,,,
2021/07/20,"North West",,4,,,,,0,,,,,,,
2021/07/20,"North Central",4549,7,7,1,4470,59,0,,,,,,,
2021/07/20,"North Central",,10,,,,,0,,,,,,,
2021/07/20,"North Central",,3,,,,,0,,,,,,,
2021/07/20,"North East",1610,4,0,0,1594,12,0,,,,,,,
2021/07/20,"North East",,0,,,,,0,,,,,,,
2021/07/20,"North East",,0,,,,,0,,,,,,,
2021/07/20,Saskatoon,11698,50,18,5,11533,115,2,,,,,,,
2021/07/20,"Central West",833,4,0,0,823,6,0,,,,,,,
2021/07/20,"Central West",,0,,,,,0,,,,,,,
2021/07/20,"Central East",2423,0,0,0,2395,19,0,,,,,,,
2021/07/20,"Central East",,3,,,,,0,,,,,,,
2021/07/20,"Central East",,2,,,,,0,,,,,,,
2021/07/20,"Central East",,2,,,,,0,,,,,,,
2021/07/20,"Central East",,2,,,,,0,,,,,,,
2021/07/20,Regina,12169,26,14,3,11990,153,0,,,,,,,
2021/07/20,"South West",1137,1,0,0,1126,6,0,,,,,,,
2021/07/20,"South West",,4,,,,,0,,,,,,,
2021/07/20,"South Central",1915,0,1,0,1891,23,0,,,,,,,
2021/07/20,"South Central",,1,,,,,0,,,,,,,
2021/07/20,"South East",2768,3,1,0,2708,48,0,,,,,,,
2021/07/20,"South East",,2,,,,,0,,,,,,,
2021/07/20,"South East",,5,,,,,0,,,,,,,
2021/07/20,"South East",,2,,,,,0,,,,,,,
2021/07/20,Total,49472,242,45,10,48655,575,22,,,,17912,12041,5210,1485
2021/07/21,"Far North West",2779,68,0,0,2677,30,21,,,,,,,
2021/07/21,"Far North West",,4,,,,,3,,,,,,,
2021/07/21,"Far North Central",374,5,0,0,366,3,2,,,,,,,
2021/07/21,"Far North East",2372,28,0,0,2324,19,2,,,,,,,
2021/07/21,"Far North East",,1,,,,,0,,,,,,,
2021/07/21,"North West",4742,5,5,1,4630,82,0,,,,,,,
2021/07/21,"North West",,15,,,,,6,,,,,,,
2021/07/21,"North West",,4,,,,,1,,,,,,,
2021/07/21,"North West",,6,,,,,2,,,,,,,
2021/07/21,"North Central",4551,8,8,1,4471,59,0,,,,,,,
2021/07/21,"North Central",,11,,,,,1,,,,,,,
2021/07/21,"North Central",,2,,,,,0,,,,,,,
2021/07/21,"North East",1610,4,0,0,1594,12,0,,,,,,,
2021/07/21,"North East",,0,,,,,0,,,,,,,
2021/07/21,"North East",,0,,,,,0,,,,,,,
2021/07/21,Saskatoon,11703,51,18,4,11537,115,5,,,,,,,
2021/07/21,"Central West",833,4,0,0,823,6,0,,,,,,,
2021/07/21,"Central West",,0,,,,,0,,,,,,,
2021/07/21,"Central East",2423,0,1,0,2396,19,0,,,,,,,
2021/07/21,"Central East",,3,,,,,0,,,,,,,
2021/07/21,"Central East",,2,,,,,0,,,,,,,
2021/07/21,"Central East",,1,,,,,0,,,,,,,
2021/07/21,"Central East",,2,,,,,0,,,,,,,
2021/07/21,Regina,12173,27,15,4,11993,153,4,,,,,,,
2021/07/21,"South West",1138,2,0,0,1126,6,1,,,,,,,
2021/07/21,"South West",,4,,,,,0,,,,,,,
2021/07/21,"South Central",1916,0,1,0,1891,23,0,,,,,,,
2021/07/21,"South Central",,2,,,,,1,,,,,,,
2021/07/21,"South East",2768,3,1,0,2709,48,0,,,,,,,
2021/07/21,"South East",,2,,,,,0,,,,,,,
2021/07/21,"South East",,4,,,,,0,,,,,,,
2021/07/21,"South East",,2,,,,,0,,,,,,,
2021/07/21,Total,49525,276,49,10,48674,575,53,,,,17929,12052,5213,1485
2021/07/22,"Far North West",2793,77,1,0,2680,30,12,,,,,,,
2021/07/22,"Far North West",,6,,,,,2,,,,,,,
2021/07/22,"Far North Central",374,5,0,0,366,3,0,,,,,,,
2021/07/22,"Far North East",2373,26,0,0,2326,19,0,,,,,,,
2021/07/22,"Far North East",,2,,,,,1,,,,,,,
2021/07/22,"North West",4745,5,7,1,4630,82,0,,,,,,,
2021/07/22,"North West",,17,,,,,1,,,,,,,
2021/07/22,"North West",,4,,,,,0,,,,,,,
2021/07/22,"North West",,7,,,,,1,,,,,,,
2021/07/22,"North Central",4552,8,7,2,4474,59,0,,,,,,,
2021/07/22,"North Central",,9,,,,,1,,,,,,,
2021/07/22,"North Central",,2,,,,,0,,,,,,,
2021/07/22,"North East",1610,2,0,0,1596,12,0,,,,,,,
2021/07/22,"North East",,0,,,,,0,,,,,,,
2021/07/22,"North East",,0,,,,,0,,,,,,,
2021/07/22,Saskatoon,11708,48,15,5,11545,115,5,,,,,,,
2021/07/22,"Central West",833,4,0,0,823,6,0,,,,,,,
2021/07/22,"Central West",,0,,,,,0,,,,,,,
2021/07/22,"Central East",2423,0,1,0,2396,19,0,,,,,,,
2021/07/22,"Central East",,3,,,,,0,,,,,,,
2021/07/22,"Central East",,2,,,,,0,,,,,,,
2021/07/22,"Central East",,1,,,,,0,,,,,,,
2021/07/22,"Central East",,2,,,,,0,,,,,,,
2021/07/22,Regina,12178,31,15,3,11994,153,1,,,,,,,
2021/07/22,"South West",1138,2,0,0,1126,6,0,,,,,,,
2021/07/22,"South West",,4,,,,,0,,,,,,,
2021/07/22,"South Central",1917,0,1,0,1891,23,0,,,,,,,
2021/07/22,"South Central",,3,,,,,1,,,,,,,
2021/07/22,"South East",2769,3,1,0,2710,48,0,,,,,,,
2021/07/22,"South East",,2,,,,,0,,,,,,,
2021/07/22,"South East",,3,,,,,0,,,,,,,
2021/07/22,"South East",,3,,,,,0,,,,,,,
2021/07/22,Total,49556,287,48,11,48694,575,26,,,,17946,12062,5215,1485
2021/07/23,"Far North West",2803,82,1,0,2685,30,10,,,,,,,
2021/07/23,"Far North West",,6,,,,,0,,,,,,,
2021/07/23,"Far North Central",385,16,0,0,366,3,8,,,,,,,
2021/07/23,"Far North East",2381,24,0,0,2336,19,8,,,,,,,
2021/07/23,"Far North East",,2,,,,,0,,,,,,,
2021/07/23,"North West",4752,6,8,0,4633,82,1,,,,,,,
2021/07/23,"North West",,20,,,,,4,,,,,,,
2021/07/23,"North West",,6,,,,,2,,,,,,,
2021/07/23,"North West",,5,,,,,0,,,,,,,
2021/07/23,"North Central",4552,8,6,3,4474,59,0,,,,,,,
2021/07/23,"North Central",,9,,,,,0,,,,,,,
2021/07/23,"North Central",,2,,,,,0,,,,,,,
2021/07/23,"North East",1611,3,1,0,1595,13,1,,,,,,,
2021/07/23,"North East",,0,,,,,0,,,,,,,
2021/07/23,"North East",,0,,,,,0,,,,,,,
2021/07/23,Saskatoon,11712,50,18,4,11547,115,3,,,,,,,
2021/07/23,"Central West",833,4,0,0,823,6,0,,,,,,,
2021/07/23,"Central West",,0,,,,,0,,,,,,,
2021/07/23,"Central East",2426,3,1,0,2398,19,3,,,,,,,
2021/07/23,"Central East",,3,,,,,0,,,,,,,
2021/07/23,"Central East",,2,,,,,0,,,,,,,
2021/07/23,"Central East",,0,,,,,0,,,,,,,
2021/07/23,"Central East",,1,,,,,0,,,,,,,
2021/07/23,Regina,12183,35,15,3,11994,154,5,,,,,,,
2021/07/23,"South West",1138,2,0,0,1127,6,0,,,,,,,
2021/07/23,"South West",,3,,,,,0,,,,,,,
2021/07/23,"South Central",1918,0,3,0,1891,23,0,,,,,,,
2021/07/23,"South Central",,4,,,,,1,,,,,,,
2021/07/23,"South East",2771,2,1,0,2713,48,0,,,,,,,
2021/07/23,"South East",,2,,,,,0,,,,,,,
2021/07/23,"South East",,3,,,,,2,,,,,,,
2021/07/23,"South East",,3,,,,,0,,,,,,,
2021/07/23,Total,49608,312,54,10,48719,577,51,,,,17971,12069,5218,1485
2021/07/24,"Far North West",2809,85,1,0,2687,30,5,,,,,,,
2021/07/24,"Far North West",,7,,,,,1,,,,,,,
2021/07/24,"Far North Central",387,18,0,0,366,3,2,,,,,,,
2021/07/24,"Far North East",2391,28,0,0,2338,19,6,,,,,,,
2021/07/24,"Far North East",,6,,,,,4,,,,,,,
2021/07/24,"North West",4755,7,8,0,4634,82,1,,,,,,,
2021/07/24,"North West",,21,,,,,1,,,,,,,
2021/07/24,"North West",,5,,,,,0,,,,,,,
2021/07/24,"North West",,6,,,,,1,,,,,,,
2021/07/24,"North Central",4558,8,5,2,4474,59,0,,,,,,,
2021/07/24,"North Central",,13,,,,,2,,,,,,,
2021/07/24,"North Central",,3,,,,,2,,,,,,,
2021/07/24,"North East",1612,4,0,0,1595,13,1,,,,,,,
2021/07/24,"North East",,0,,,,,0,,,,,,,
2021/07/24,"North East",,0,,,,,0,,,,,,,
2021/07/24,Saskatoon,11719,54,17,6,11550,115,7,,,,,,,
2021/07/24,"Central West",833,4,0,0,823,6,0,,,,,,,
2021/07/24,"Central West",,0,,,,,0,,,,,,,
2021/07/24,"Central East",2426,3,1,0,2399,19,0,,,,,,,
2021/07/24,"Central East",,3,,,,,0,,,,,,,
2021/07/24,"Central East",,1,,,,,0,,,,,,,
2021/07/24,"Central East",,0,,,,,0,,,,,,,
2021/07/24,"Central East",,1,,,,,0,,,,,,,
2021/07/24,Regina,12192,38,17,3,12000,154,9,,,,,,,
2021/07/24,"South West",1138,2,0,0,1127,6,0,,,,,,,
2021/07/24,"South West",,3,,,,,0,,,,,,,
2021/07/24,"South Central",1918,0,2,0,1891,23,0,,,,,,,
2021/07/24,"South Central",,4,,,,,0,,,,,,,
2021/07/24,"South East",2772,1,1,0,2716,48,0,,,,,,,
2021/07/24,"South East",,1,,,,,0,,,,,,,
2021/07/24,"South East",,3,,,,,0,,,,,,,
2021/07/24,"South East",,3,,,,,1,,,,,,,
2021/07/24,Total,49656,340,52,11,48738,577,49,,,,17987,12076,5225,1485
2021/07/25,"Far North West",2814,87,1,0,2690,30,5,,,,,,,
2021/07/25,"Far North West",,7,,,,,0,,,,,,,
2021/07/25,"Far North Central",388,16,0,0,369,3,0,,,,,,,
2021/07/25,"Far North East",2391,23,0,0,2343,19,0,,,,,,,
2021/07/25,"Far North East",,6,,,,,0,,,,,,,
2021/07/25,"North West",4756,7,8,0,4639,82,0,,,,,,,
2021/07/25,"North West",,18,,,,,1,,,,,,,
2021/07/25,"North West",,5,,,,,0,,,,,,,
2021/07/25,"North West",,5,,,,,0,,,,,,,
2021/07/25,"North Central",4561,8,5,2,4474,59,0,,,,,,,
2021/07/25,"North Central",,15,,,,,1,,,,,,,
2021/07/25,"North Central",,4,,,,,1,,,,,,,
2021/07/25,"North East",1614,4,0,0,1597,13,1,,,,,,,
2021/07/25,"North East",,0,,,,,0,,,,,,,
2021/07/25,"North East",,0,,,,,0,,,,,,,
2021/07/25,Saskatoon,11722,55,16,6,11552,115,3,,,,,,,
2021/07/25,"Central West",833,0,0,0,827,6,0,,,,,,,
2021/07/25,"Central West",,0,,,,,0,,,,,,,
2021/07/25,"Central East",2427,4,0,0,2400,19,1,,,,,,,
2021/07/25,"Central East",,2,,,,,0,,,,,,,
2021/07/25,"Central East",,1,,,,,0,,,,,,,
2021/07/25,"Central East",,0,,,,,0,,,,,,,
2021/07/25,"Central East",,1,,,,,0,,,,,,,
2021/07/25,Regina,12201,43,18,3,12004,154,9,,,,,,,
2021/07/25,"South West",1138,2,0,0,1128,6,0,,,,,,,
2021/07/25,"South West",,2,,,,,0,,,,,,,
2021/07/25,"South Central",1919,1,2,0,1891,23,1,,,,,,,
2021/07/25,"South Central",,4,,,,,0,,,,,,,
2021/07/25,"South East",2776,1,1,0,2717,48,0,,,,,,,
2021/07/25,"South East",,2,,,,,1,,,,,,,
2021/07/25,"South East",,4,,,,,2,,,,,,,
2021/07/25,"South East",,4,,,,,1,,,,,,,
2021/07/25,Total,49683,336,51,11,48769,577,27,,,,17996,12083,5227,1487
2021/07/26,"Far North West",2826,97,1,0,2693,30,12,,,,,,,
2021/07/26,"Far North West",,6,,,,,0,,,,,,,
2021/07/26,"Far North Central",389,17,0,0,369,3,1,,,,,,,
2021/07/26,"Far North East",2411,42,0,0,2344,19,20,,,,,,,
2021/07/26,"Far North East",,6,,,,,0,,,,,,,
2021/07/26,"North West",4756,6,6,0,4640,83,0,,,,,,,
2021/07/26,"North West",,17,,,,,0,,,,,,,
2021/07/26,"North West",,5,,,,,0,,,,,,,
2021/07/26,"North West",,5,,,,,0,,,,,,,
2021/07/26,"North Central",4562,8,4,1,4476,59,0,,,,,,,
2021/07/26,"North Central",,15,,,,,1,,,,,,,
2021/07/26,"North Central",,3,,,,,0,,,,,,,
2021/07/26,"North East",1614,4,0,0,1597,13,0,,,,,,,
2021/07/26,"North East",,0,,,,,0,,,,,,,
2021/07/26,"North East",,0,,,,,0,,,,,,,
2021/07/26,Saskatoon,11728,58,16,6,11555,115,5,,,,,,,
2021/07/26,"Central West",833,0,0,0,827,6,0,,,,,,,
2021/07/26,"Central West",,0,,,,,0,,,,,,,
2021/07/26,"Central East",2427,4,0,0,2403,19,0,,,,,,,
2021/07/26,"Central East",,1,,,,,0,,,,,,,
2021/07/26,"Central East",,0,,,,,0,,,,,,,
2021/07/26,"Central East",,0,,,,,0,,,,,,,
2021/07/26,"Central East",,0,,,,,0,,,,,,,
2021/07/26,Regina,12201,36,15,3,12011,154,0,,,,,,,
2021/07/26,"South West",1139,3,0,0,1128,6,1,,,,,,,
2021/07/26,"South West",,2,,,,,0,,,,,,,
2021/07/26,"South Central",1920,1,2,0,1891,23,0,,,,,,,
2021/07/26,"South Central",,5,,,,,1,,,,,,,
2021/07/26,"South East",2776,1,1,0,2719,48,0,,,,,,,
2021/07/26,"South East",,2,,,,,0,,,,,,,
2021/07/26,"South East",,4,,,,,0,,,,,,,
2021/07/26,"South East",,2,,,,,0,,,,,,,
2021/07/26,Total,49727,356,45,10,48792,578,43,,,,18013,12090,5230,1487
2021/07/27,"Far North West",2843,112,1,0,2694,30,16,,,,,,,
2021/07/27,"Far North West",,7,,,,,1,,,,,,,
2021/07/27,"Far North Central",391,16,0,0,372,3,1,,,,,,,
2021/07/27,"Far North East",2415,45,0,0,2345,19,3,,,,,,,
2021/07/27,"Far North East",,6,,,,,1,,,,,,,
2021/07/27,"North West",4757,6,4,0,4644,83,0,,,,,,,
2021/07/27,"North West",,15,,,,,0,,,,,,,
2021/07/27,"North West",,5,,,,,1,,,,,,,
2021/07/27,"North West",,4,,,,,0,,,,,,,
2021/07/27,"North Central",4565,1,4,1,4487,59,0,,,,,,,
2021/07/27,"North Central",,15,,,,,3,,,,,,,
2021/07/27,"North Central",,3,,,,,0,,,,,,,
2021/07/27,"North East",1614,4,0,0,1597,13,0,,,,,,,
2021/07/27,"North East",,0,,,,,0,,,,,,,
2021/07/27,"North East",,0,,,,,0,,,,,,,
2021/07/27,Saskatoon,11728,45,14,7,11568,115,0,,,,,,,
2021/07/27,"Central West",833,0,0,0,827,6,0,,,,,,,
2021/07/27,"Central West",,0,,,,,0,,,,,,,
2021/07/27,"Central East",2429,4,0,0,2404,19,0,,,,,,,
2021/07/27,"Central East",,0,,,,,0,,,,,,,
2021/07/27,"Central East",,1,,,,,1,,,,,,,
2021/07/27,"Central East",,1,,,,,1,,,,,,,
2021/07/27,"Central East",,0,,,,,0,,,,,,,
2021/07/27,Regina,12212,46,14,2,12012,154,9,,,,,,,
2021/07/27,"South West",1139,3,0,0,1130,6,0,,,,,,,
2021/07/27,"South West",,0,,,,,0,,,,,,,
2021/07/27,"South Central",1920,1,2,0,1891,23,0,,,,,,,
2021/07/27,"South Central",,5,,,,,0,,,,,,,
2021/07/27,"South East",2777,1,1,0,2720,48,0,,,,,,,
2021/07/27,"South East",,2,,,,,1,,,,,,,
2021/07/27,"South East",,4,,,,,0,,,,,,,
2021/07/27,"South East",,2,,,,,0,,,,,,,
2021/07/27,Total,49765,362,40,10,48825,578,40,,,,18031,12092,5232,1488
2021/07/28,"Far North West",2859,105,1,0,2712,30,5,,,,,,,
2021/07/28,"Far North West",,12,,,,,5,,,,,,,
2021/07/28,"Far North Central",399,24,0,0,372,3,8,,,,,,,
2021/07/28,"Far North East",2416,43,0,0,2348,19,0,,,,,,,
2021/07/28,"Far North East",,6,,,,,0,,,,,,,
2021/07/28,"North West",4762,5,2,0,4650,83,0,,,,,,,
2021/07/28,"North West",,15,,,,,1,,,,,,,
2021/07/28,"North West",,5,,,,,0,,,,,,,
2021/07/28,"North West",,4,,,,,0,,,,,,,
2021/07/28,"North Central",4568,1,4,1,4490,59,0,,,,,,,
2021/07/28,"North Central",,15,,,,,2,,,,,,,
2021/07/28,"North Central",,3,,,,,0,,,,,,,
2021/07/28,"North East",1615,4,0,0,1597,13,0,,,,,,,
2021/07/28,"North East",,1,,,,,1,,,,,,,
2021/07/28,"North East",,0,,,,,0,,,,,,,
2021/07/28,Saskatoon,11743,49,14,5,11579,115,13,,,,,,,
2021/07/28,"Central West",835,0,0,0,829,6,0,,,,,,,
2021/07/28,"Central West",,0,,,,,0,,,,,,,
2021/07/28,"Central East",2432,5,0,0,2404,19,1,,,,,,,
2021/07/28,"Central East",,0,,,,,0,,,,,,,
2021/07/28,"Central East",,1,,,,,0,,,,,,,
2021/07/28,"Central East",,2,,,,,1,,,,,,,
2021/07/28,"Central East",,1,,,,,1,,,,,,,
2021/07/28,Regina,12219,48,10,3,12017,154,7,,,,,,,
2021/07/28,"South West",1140,3,0,0,1131,6,1,,,,,,,
2021/07/28,"South West",,0,,,,,0,,,,,,,
2021/07/28,"South Central",1921,1,2,0,1892,23,0,,,,,,,
2021/07/28,"South Central",,5,,,,,1,,,,,,,
2021/07/28,"South East",2778,1,1,0,2720,48,0,,,,,,,
2021/07/28,"South East",,3,,,,,1,,,,,,,
2021/07/28,"South East",,4,,,,,0,,,,,,,
2021/07/28,"South East",,2,,,,,0,,,,,,,
2021/07/28,Total,49830,376,34,9,48876,578,52,,,,18055,12112,5236,1490
2021/07/29,"Far North West",2868,110,1,0,2716,30,9,,,,,,,
2021/07/29,"Far North West",,12,,,,,0,,,,,,,
2021/07/29,"Far North Central",401,26,0,0,372,3,2,,,,,,,
2021/07/29,"Far North East",2419,45,0,0,2349,19,3,,,,,,,
2021/07/29,"Far North East",,6,,,,,0,,,,,,,
2021/07/29,"North West",4768,5,2,0,4652,83,1,,,,,,,
2021/07/29,"North West",,19,,,,,4,,,,,,,
2021/07/29,"North West",,5,,,,,1,,,,,,,
2021/07/29,"North West",,4,,,,,0,,,,,,,
2021/07/29,"North Central",4572,1,4,1,4490,59,0,,,,,,,
2021/07/29,"North Central",,19,,,,,4,,,,,,,
2021/07/29,"North Central",,3,,,,,0,,,,,,,
2021/07/29,"North East",1617,5,0,0,1598,13,2,,,,,,,
2021/07/29,"North East",,1,,,,,0,,,,,,,
2021/07/29,"North East",,0,,,,,0,,,,,,,
2021/07/29,Saskatoon,11752,53,15,5,11584,115,9,,,,,,,
2021/07/29,"Central West",835,0,0,0,829,6,0,,,,,,,
2021/07/29,"Central West",,0,,,,,0,,,,,,,
2021/07/29,"Central East",2433,5,0,0,2404,19,0,,,,,,,
2021/07/29,"Central East",,1,,,,,1,,,,,,,
2021/07/29,"Central East",,1,,,,,0,,,,,,,
2021/07/29,"Central East",,2,,,,,0,,,,,,,
2021/07/29,"Central East",,1,,,,,0,,,,,,,
2021/07/29,Regina,12226,53,11,3,12019,154,6,,,,,,,
2021/07/29,"South West",1140,3,0,0,1131,6,0,,,,,,,
2021/07/29,"South West",,0,,,,,0,,,,,,,
2021/07/29,"South Central",1921,1,0,0,1892,23,0,,,,,,,
2021/07/29,"South Central",,5,,,,,0,,,,,,,
2021/07/29,"South East",2783,0,1,0,2721,48,0,,,,,,,
2021/07/29,"South East",,6,,,,,3,,,,,,,
2021/07/29,"South East",,4,,,,,0,,,,,,,
2021/07/29,"South East",,4,,,,,2,,,,,,,
2021/07/29,Total,49882,412,34,9,48892,578,52,,,,18084,12121,5240,1490
2021/07/30,"Far North West",2878,106,1,0,2730,30,8,,,,,,,
2021/07/30,"Far North West",,12,,,,,0,,,,,,,
2021/07/30,"Far North Central",402,27,0,0,372,3,1,,,,,,,
2021/07/30,"Far North East",2430,53,0,0,2352,19,11,,,,,,,
2021/07/30,"Far North East",,6,,,,,0,,,,,,,
2021/07/30,"North West",4770,3,1,0,4654,83,0,,,,,,,
2021/07/30,"North West",,20,,,,,1,,,,,,,
2021/07/30,"North West",,6,,,,,1,,,,,,,
2021/07/30,"North West",,4,,,,,0,,,,,,,
2021/07/30,"North Central",4576,0,4,1,4493,59,0,,,,,,,
2021/07/30,"North Central",,21,,,,,2,,,,,,,
2021/07/30,"North Central",,3,,,,,0,,,,,,,
2021/07/30,"North East",1617,5,0,0,1598,13,0,,,,,,,
2021/07/30,"North East",,1,,,,,0,,,,,,,
2021/07/30,"North East",,0,,,,,0,,,,,,,
2021/07/30,Saskatoon,11767,66,16,6,11586,115,13,,,,,,,
2021/07/30,"Central West",839,4,0,0,829,6,4,,,,,,,
2021/07/30,"Central West",,0,,,,,0,,,,,,,
2021/07/30,"Central East",2433,5,0,0,2404,19,0,,,,,,,
2021/07/30,"Central East",,1,,,,,0,,,,,,,
2021/07/30,"Central East",,1,,,,,0,,,,,,,
2021/07/30,"Central East",,2,,,,,0,,,,,,,
2021/07/30,"Central East",,1,,,,,0,,,,,,,
2021/07/30,Regina,12228,55,11,5,12019,154,2,,,,,,,
2021/07/30,"South West",1140,3,0,0,1131,6,0,,,,,,,
2021/07/30,"South West",,0,,,,,0,,,,,,,
2021/07/30,"South Central",1923,1,0,0,1892,23,0,,,,,,,
2021/07/30,"South Central",,7,,,,,2,,,,,,,
2021/07/30,"South East",2789,2,1,0,2721,48,2,,,,,,,
2021/07/30,"South East",,9,,,,,3,,,,,,,
2021/07/30,"South East",,4,,,,,0,,,,,,,
2021/07/30,"South East",,5,,,,,1,,,,,,,
2021/07/30,Total,49940,448,34,12,48914,578,59,,,,18107,12131,5244,1492
2021/07/31,"Far North West",2906,113,1,0,2754,30,28,,,,,,,
2021/07/31,"Far North West",,9,,,,,0,,,,,,,
2021/07/31,"Far North Central",408,31,0,0,374,3,6,,,,,,,
2021/07/31,"Far North East",2435,55,0,0,2354,19,1,,,,,,,
2021/07/31,"Far North East",,7,,,,,1,,,,,,,
2021/07/31,"North West",4775,3,1,0,4664,83,0,,,,,,,
2021/07/31,"North West",,17,,,,,4,,,,,,,
2021/07/31,"North West",,5,,,,,0,,,,,,,
2021/07/31,"North West",,3,,,,,1,,,,,,,
2021/07/31,"North Central",4582,0,3,1,4494,59,0,,,,,,,
2021/07/31,"North Central",,26,,,,,6,,,,,,,
2021/07/31,"North Central",,3,,,,,0,,,,,,,
2021/07/31,"North East",1618,6,0,0,1598,13,1,,,,,,,
2021/07/31,"North East",,1,,,,,0,,,,,,,
2021/07/31,"North East",,0,,,,,0,,,,,,,
2021/07/31,Saskatoon,11779,73,17,5,11591,115,11,,,,,,,
2021/07/31,"Central West",839,4,0,0,829,6,0,,,,,,,
2021/07/31,"Central West",,0,,,,,0,,,,,,,
2021/07/31,"Central East",2435,5,0,0,2404,19,0,,,,,,,
2021/07/31,"Central East",,2,,,,,1,,,,,,,
2021/07/31,"Central East",,1,,,,,0,,,,,,,
2021/07/31,"Central East",,3,,,,,1,,,,,,,
2021/07/31,"Central East",,1,,,,,0,,,,,,,
2021/07/31,Regina,12234,57,12,5,12023,154,6,,,,,,,
2021/07/31,"South West",1143,3,0,0,1132,6,0,,,,,,,
2021/07/31,"South West",,2,,,,,2,,,,,,,
2021/07/31,"South Central",1925,1,0,0,1893,23,0,,,,,,,
2021/07/31,"South Central",,8,,,,,1,,,,,,,
2021/07/31,"South East",2797,3,1,0,2721,48,1,,,,,,,
2021/07/31,"South East",,15,,,,,6,,,,,,,
2021/07/31,"South East",,4,,,,,0,,,,,,,
2021/07/31,"South East",,6,,,,,0,,,,,,,
2021/07/31,Total,50024,479,35,11,48967,578,80,,,,18138,12142,5247,1495
2021/08/01,"Far North West",2916,110,1,0,2768,30,9,,,,,,,
2021/08/01,"Far North West",,8,,,,,1,,,,,,,
2021/08/01,"Far North Central",410,33,0,0,374,3,2,,,,,,,
2021/08/01,"Far North East",2436,55,0,0,2355,19,0,,,,,,,
